id,tipo_persona,actividad_empresarial,fecha,comercio,giro_comercio,tipo_venta,monto
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/09/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.96
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,04/09/22,UBER,AGREGADOR,digital,23.07
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,05/09/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/09/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,23.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/09/22,SEARS,TIENDA DEPARTAMENTAL,digital,45.16
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,13/09/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/09/22,UBER,"LIMOSINAS, (TAXIS)",digital,28.59
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/09/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/09/22,UBER,AGREGADOR,digital,18.61
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,18/09/22,UBER,AGREGADOR,digital,9.38
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,18/09/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,4.26
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/09/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/09/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,7.59
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/09/22,FARMACIASSIMILARES,"DROGUERIAS, (FARMACIAS)",fisica,2.42
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,28/09/22,UBER,AGREGADOR,digital,27.81
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,19.31
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/10/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,5.99
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/10/22,UBER,AGREGADOR,digital,4.83
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,06/10/22,UBER,AGREGADOR,digital,15.79
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,06/10/22,UBER,AGREGADOR,digital,13.86
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,07/10/22,UBER,AGREGADOR,digital,16.32
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,09/10/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,100.14
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/10/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,7.25
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/10/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,23.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,3.69
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,12/10/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,20.52
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/10/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/10/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,19.55
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/10/22,SEARS,TIENDA DEPARTAMENTAL,digital,45.16
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/10/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,149.59
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/10/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,7.25
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,19/10/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,9.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/10/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,69
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/10/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,3.92
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,22/10/22,STARBUCKS,COMIDA RAPIDA,fisica,22.76
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/10/22,STARBUCKS,COMIDA RAPIDA,fisica,17.7
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/10/22,STARBUCKS,COMIDA RAPIDA,fisica,9.32
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/10/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,42.15
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/10/22,UBER,AGREGADOR,digital,12.68
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/10/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,7.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,22.53
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/10/22,DIDIRIDES,AGREGADOR,digital,13.34
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,27/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,10.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,31/10/22,WALMART,AUTOSERVICIOS Y SUPERMERCADOS,fisica,59.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/11/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,63.79
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/11/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,8.74
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,03/11/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.56
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,06/11/22,STARBUCKS,COMIDA RAPIDA,fisica,22.99
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/11/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,30.57
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/11/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,15.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,13/11/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,5.87
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/11/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/11/22,TOTALPLAY,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,88.7
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/11/22,SEARS,TIENDA DEPARTAMENTAL,digital,140.9
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,18/11/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,4.09
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,19/11/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,40.6
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/11/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,16.83
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,22/11/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,3.69
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/11/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,3.69
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/11/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,51.58
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,28/11/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,15.58
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/12/22,SEARS,TIENDA DEPARTAMENTAL,fisica,27.7
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/12/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,9.99
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,04/12/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.66
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,09/12/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,1.96
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/12/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,10.12
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,12/12/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,149.59
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,12/12/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,1.96
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/12/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/12/22,SEARS,TIENDA DEPARTAMENTAL,digital,45.05
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/12/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,7.82
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,22/12/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,21.95
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/12/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,1.96
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/12/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,5.63
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,31/12/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,3
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/01/23,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,15.41
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,05/01/23,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,09/01/23,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,14.3
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/01/23,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/01/23,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/01/23,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,4.61
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/01/23,SEARS,TIENDA DEPARTAMENTAL,digital,44.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,22/01/23,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/01/23,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,1.96
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/01/23,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.62
